id,ean,name,type,food_type,brand,product_origin,supplier,top_category,top_category_id,category_path,size,unit_of_measure,increment_by,min_order,max_order,price,currency,formatted_price,min_buying_value,stock_status,stock_qty,is_available,availability_max,seller,seller_type,shipping,is_marketplace,is_express,is_bulk,is_scalable,is_fbc,preorder,has_promo
200891,6162005202767,Top Food Chicken Tikka Masala 100g,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Masala and Mix",100g,pieces,1,1,10,285,KES,KES285.00,285.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
214812,6161105841616,Top Food Black Pepper Powder P 500G,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",500g,pieces,1,1,10,1475,KES,KES1475.00,1475.00,lowStock,4,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32131,6161100912168,Tropical Heat  Dhana Jeera 45G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",45G,pieces,1,1,10,100,KES,KES100.00,100.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32059,6161100911536,Tropical Heat Spices Chillies Ground 100G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,160,KES,KES160.00,160.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
135649,5060016802871,Cooks & Co Roasted Red Pepper Strips 300g,FOOD,DRY,COOKS&CO,United Kingdom,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Red Pepper",300g,pieces,1,1,10,603,KES,KES603.00,603.00,lowStock,7,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
214810,6161105842057,Top Food Cumin Powder Pouch 500G,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",500g,pieces,1,1,10,1715,KES,KES1715.00,1715.00,lowStock,4,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
214828,6162005204884,Top Food Monosodium Glutamate Salt 200g,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",200g,pieces,1,1,10,315,KES,KES315.00,315.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32071,6161100911741,Tropical Heat  Cloves Ground 45G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",45G,pieces,1,1,10,235,KES,KES235.00,235.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
48121,6166000029138,Sileo Natural Bath Crystal Salt 500g,FOOD,DRY,SILEO,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Salt",500g,pieces,1,1,10,243,KES,KES243.00,243.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32184,6161100913776,Tropical Heat Spices Mint Leaves 20G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",20g,pieces,1,1,4,90,KES,KES90.00,90.00,inStock,,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
48118,6166000029121,Sileo Fine Grain Natural Salt 250g,FOOD,DRY,SILEO,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Salt",250g,pieces,1,1,10,123,KES,KES123.00,123.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
210942,6161115173684,Royco Ginger Ground Spice 45g,FOOD,DRY,ROYCO,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",45g,pieces,1,1,10,144,KES,KES144.00,144.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
48319,6161113000036,Zanzibar Tea Masala Spices 100g,FOOD,DRY,ZANZIBAR,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,24,279,KES,KES279.00,279.00,lowStock,9,True,9,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
218078,6162005201029,Top Food White Pepper Powder Jar50G,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Masala and Mix",50g,pieces,1,1,10,215,KES,KES215.00,215.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
201032,6162005202835,TOP FOOD SESAME SEEDS SIMSIM J 150G,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",,pieces,1,1,10,225,KES,KES225.00,225.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
1088,6161101521390,Orley's Pure Mixed Herbs 100g,FOOD,DRY,ORLEY'S,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,24,125,KES,KES125.00,125.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
202516,6162005201364,Top Food Cumin Seeds 100g,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,390,KES,KES390.00,390.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
201379,8694587110669,KENT CHICKEN STOCK POWDER 10GMS,FOOD,DRY,KENT,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Seasoning",,pieces,1,1,10,570,KES,KES570.00,570.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
153324,6161104354179,Nature's Own Whole Cinnamon 250g,FOOD,DRY,NATURES,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",250g,pieces,1,1,10,450,KES,KES450.00,450.00,lowStock,5,True,5,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
153327,6161104354124,Natures Own Whole Cumin 250g,FOOD,DRY,NATURES,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",250g,pieces,1,1,10,700,KES,KES700.00,700.00,lowStock,4,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
1048,6161101521178,Orley's Spice Ground Garam Masala 100g,FOOD,DRY,ORLEY'S,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Masala and Mix",100g,pieces,1,1,10,285,KES,KES285.00,285.00,lowStock,7,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
159869,6161101520102,Orleys Spice Biryani Masala 100g,FOOD,DRY,ORLEY'S,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,265,KES,KES265.00,265.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
66626,6161100140844,Simba Mbili Cloves Ground Spices 100g,FOOD,DRY,SIMBA MBILI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,450,KES,KES450.00,450.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
243063,6161100916876,Tropical Heat Pizza Seasoning 100G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Masala and Mix",100g,pieces,1,1,10,240,KES,KES240.00,240.00,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
24615,6970606991160,Jade Bridge Taste Japan Teriyaki Sauce 500ml,FOOD,DRY,JADE BRIDGE,China,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Seasoning",500ml,pieces,1,1,10,555,KES,KES555.00,555.00,lowStock,7,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
163772,6164001224231,Mulsons Spices Garam Masala 100g,FOOD,DRY,Mulsons,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Masala and Mix",100g,pieces,1,1,10,245,KES,KES245.00,245.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
189367,6161104354636,Nature's Own Ground Spice Onion Powder 50g,FOOD,DRY,NATURE'S OWN,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Gourmet Spices & Condiments",,pieces,1,1,10,101,KES,KES101.00,101.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32193,6161100913967,Tropical Heat Spices Parsley Leaves 15G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",15g,pieces,1,1,4,80,KES,KES80.00,80.00,inStock,,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
19754,6164000789052,Natural Health Herbal Mchuzi Mix 100g,FOOD,DRY,THE NATURAL HEALTH MARKET,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",,pieces,1,1,24,125,KES,KES125.00,125.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
222018,6162005205652,Top Food Himalayan Pink Salt 250G,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Salt",,pieces,1,1,10,185,KES,KES185.00,185.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
199137,6164001224996,Mulsons Cloves Powder 100G,FOOD,DRY,Mulsons,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,390,KES,KES390.00,390.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
191494,6008155016550,ONGA MCHUZI SPICY TOMATO JAR 200G,FOOD,DRY,ONGA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Seasoning",,pieces,1,1,10,160,KES,KES160.00,160.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
219866,6161115090592,Naturalli Himalayan Pink Coarse Salt 1Kg,FOOD,DRY,NATURALLI,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Salt",1Kg,pieces,1,1,10,599,KES,KES599.00,599.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
201717,6008155016529,Onga Mchuzi Mix Beef Seasoning 200g,FOOD,DRY,ONGA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Seasoning",200g,pieces,1,1,10,150,KES,KES150.00,150.00,lowStock,9,True,9,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
218072,6161105849605,Top Food Cinnamon Powder Jar 50G,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Masala and Mix",50g,pieces,1,1,10,110,KES,KES110.00,110.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
201045,6161105849568,Top Food Black Pepper Powder 50g,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",50g,pieces,1,1,10,195,KES,KES195.00,195.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32175,6161100913592,Tropical Heat  Basil Rubbed 20G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",20G,pieces,1,1,4,85,KES,KES85.00,85.00,inStock,,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
201378,8694587152768,KENT CHICKEN STOCK POWDER 150G,FOOD,DRY,KENT,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Seasoning",,pieces,1,1,10,305,KES,KES305.00,305.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
82019,8694587133897,Kent Boringer Beef Bouillon Cubes 4g x Pack of 25,FOOD,DRY,KENT,Turkey,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Seasoning",4g x Pack of 25,pieces,1,1,24,165,KES,KES165.00,165.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32058,6161100911529,Tropical Heat  Chillies Ground 45G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",45G,pieces,1,1,10,80,KES,KES80.00,80.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
65664,95849100615,Shalimar Jeera Chicken Spices 34g,FOOD,DRY,SHALIMAR'S,Macau,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Masala and Mix",34g,pieces,1,1,24,249,KES,KES249.00,249.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
214824,6161105849490,Top Food Dhana Jeera Powder 100g,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,220,KES,KES220.00,220.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
199140,6164001224170,Mulsons White Pepper Powder,FOOD,DRY,Mulsons,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,390,KES,KES390.00,390.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
214823,6162005202248,Top Food Mustard & Herb Seasoning 100g,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,285,KES,KES285.00,285.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
219865,6161115090585,Naturalli Himalayan Pink Coarse Salt 500G,FOOD,DRY,NATURALLI,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Salt",500g,pieces,1,1,10,299,KES,KES299.00,299.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
24690,8850344060015,SUREE CHILLI PASTE SOYA IN OIL 227G,FOOD,DRY,SUREE,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Seasoning",,pieces,1,1,10,725,KES,KES725.00,725.00,lowStock,9,True,9,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
159867,6161101521864,Orley's Herbs Marjoram Leaves 20g,FOOD,DRY,ORLEY'S,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",20g,pieces,1,1,10,130,KES,KES130.00,130.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
153316,6161104353912,Natures Own Beef Masala 250g,FOOD,DRY,NATURES,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",250g,pieces,1,1,10,615,KES,KES615.00,615.00,lowStock,3,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
48119,6166000029183,Sileo Crystals Stone Natural Salt 500g,FOOD,DRY,SILEO,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Salt",500g,pieces,1,1,10,243,KES,KES243.00,243.00,lowStock,8,True,8,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
191496,6008155016918,Onga Mchuzi Chicken Jar 200G,FOOD,DRY,ONGA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Seasoning",200g,pieces,1,1,10,150,KES,KES150.00,150.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
201718,6008155016512,Onga Beef Seasoning Satchet 50G,FOOD,DRY,ONGA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Seasoning",50g,pieces,1,1,10,22,KES,KES22.00,22.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32120,6161100913110,Tropical Heat Spices White Pepper Ground 100G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,600,KES,KES600.00,600.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
163792,6161111640760,Mulsons Spices Tea Masala 50g,FOOD,DRY,Mulsons,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Masala and Mix",50g,pieces,1,1,10,125,KES,KES125.00,125.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
163774,6164001224125,Mulsons Spices Ginger Powder 100g,FOOD,DRY,Mulsons,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,180,KES,KES180.00,180.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
203250,6164001525833,MULSONS BIRYANI MASALA 100G,FOOD,DRY,Mulsons,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Masala and Mix",,pieces,1,1,10,270,KES,KES270.00,270.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
199139,6164001525574,Mulsons Nutmeg Powder 100G,FOOD,DRY,Mulsons,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,510,KES,KES510.00,510.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
202507,6161105849636,Top Food Ground Coriander Spice 100g,FOOD,DRY,TOP FOOD,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,165,KES,KES165.00,165.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
99720,95849500200,Shalimar Cardamom Powder 100g,FOOD,DRY,SHALIMAR'S,United States,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,24,550,KES,KES550.00,550.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
243094,6161100917835,Tropical Heat Chips Masala 45g,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Masala and Mix",45g,pieces,1,1,10,85,KES,KES85.00,85.00,lowStock,9,True,9,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
160939,6161101520317,Orley's Spice Pure Ground Tandoori Masala 100g,FOOD,DRY,ORLEY'S,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,10,150,KES,KES150.00,150.00,lowStock,6,True,6,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
135651,5060016802888,Cooks & Co Roasted Red And Yellow Peppers Vinegar 460g,FOOD,DRY,COOKS&CO,United Kingdom,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Red Pepper",460g,pieces,1,1,10,1121,KES,KES1121.00,1121.00,lowStock,3,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
161670,8858960303394,Desiam Yellow Thai Curry Paste 200g,FOOD,DRY,DE SIAM,Thailand,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Seasoning",200g,pieces,1,1,10,877,KES,KES877.00,877.00,lowStock,7,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32163,6161100911727,Tropical Heat  Citric Acid 45G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",45G,pieces,1,1,10,55,KES,KES55.00,55.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
153310,6161104353899,Natures Own Grounded Tea Masala 250G,FOOD,DRY,NATURES,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",250g,pieces,1,1,10,750,KES,KES750.00,750.00,lowStock,7,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
201377,8694587152775,KENT BEEF STOCK POWDER 150G,FOOD,DRY,KENT,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Seasoning",,pieces,1,1,10,305,KES,KES305.00,305.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
133009,6161113000517,Zanzibar Spices Cayenne Chilli Powder 100g,FOOD,DRY,ZANZIBAR,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Cooking Ingredients/Herbs, Spices & Seasoning/Spices",100g,pieces,1,1,24,179,KES,KES179.00,179.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
