id,ean,name,type,food_type,brand,product_origin,supplier,top_category,top_category_id,category_path,size,unit_of_measure,increment_by,min_order,max_order,price,currency,formatted_price,min_buying_value,stock_status,stock_qty,is_available,availability_max,seller,seller_type,shipping,is_marketplace,is_express,is_bulk,is_scalable,is_fbc,preorder,has_promo,sku,standard_sku,standard_sku_2,sku_qty,sku_unit,flag_missing_sku,flag_zero_or_negative,flag_size_outlier,flag_iqr_outlier,unit_price,lier,flag_unit_price_outlier,flag_any_out,unit_price_index,department,category,subcategory,category_median_unit_price_x,category_price_index,category_median_unit_price_y,category_median_unit_price,product_price_segment,category_premium_ceiling,price_gap_to_premium,flag_money_on_table,uplift_factor,should_be_price_index,should_be_unit_price,should_be_price,price_uplift_potential
158598,6161103944760,NUVITA GRANDMA'S HOMEMADE COOKI200G,FOOD,DRY,NUVITA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Butter Cookies",200g,pieces,1.0,1.0,10,243,KES,KES243.00,243.0,lowStock,7.0,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,200G,200G,200G,200.0,G,False,False,False,False,1.215,False,,False,78.38709677419355,Food Cupboard,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,1.07125,113.4189031505251,1.07125,1.07125,Upper-Mainstream,583.4305717619603,470.0116686114352,True,0.8,489.42823803967326,5.242999999999999,1048.6,805.5999999999999
167607,745178245029,Ntamu Traditional Pasta Sauce 380g,FOOD,DRY,,United States,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Cooking Ingredients/Cooking Sauces & Pastes/Pizza Sauce,380g,pieces,1.0,1.0,10,374,KES,KES374.00,374.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,380G,380G,380G,380.0,G,False,False,False,False,0.9842105263157894,False,,False,63.497453310696095,Food Cupboard,Cooking Ingredients,Cooking Sauces & Pastes,2.3,42.79176201372998,2.3,2.3,Value,608.6956521739131,565.9038901601831,True,0.4,269.15331807780325,6.190526315789475,2352.4000000000005,1978.4000000000005
117637,6164004632330,Sunveat Mixed Nut Cookies 100g,FOOD,DRY,SUNVEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Butter Cookies",100g,pieces,1.0,1.0,10,129,KES,KES129.00,129.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,100G,100G,100G,100.0,G,False,False,False,False,1.29,False,,False,83.22580645161291,Food Cupboard,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,1.07125,120.42007001166861,1.07125,1.07125,Premium,583.4305717619603,463.0105017502917,False,0.0,120.42007001166861,1.29,129.0,0.0
234029,6164001121103,Chilli Pilli Hot Pilli Sauce 150G,FOOD,DRY,,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Hot Sauces",150G,pieces,1.0,1.0,10,185,KES,KES185.00,185.0,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,150G,150G,150G,150.0,G,False,False,False,False,1.2333333333333334,False,,False,79.56989247311829,Food Cupboard,"Condiments, Dressings & Marinades",Sauces & Condiments,0.7072582159624413,174.382326779337,0.7072582159624413,0.7072582159624413,Premium,1024.4196843082636,850.0373575289266,False,0.0,174.382326779337,1.2333333333333334,185.0,0.0
221999,6164002740570,Sunveat Petit Beurre Choco Vanilla Biscuit 75G,FOOD,DRY,SUNVEAT,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Filled Biscuits/Cream & Chocolate Filled",,pieces,1.0,1.0,10,49,KES,KES49.00,49.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,75G,75G,75G,75.0,G,False,False,False,False,0.6533333333333333,False,,False,42.1505376344086,Food Cupboard,"Biscuits, Crackers & Cakes",Filled Biscuits,1.07125,60.987942434850254,1.07125,1.07125,Value,583.4305717619603,522.4426293271101,True,0.4,269.9649941656943,2.892,216.9,167.9
36993,6008677002420,Clovers Jelly Crystal Pineapple Dessert Mix 400g,FOOD,DRY,CLOVERS,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Baking Ingredients/Jellies,400g,pieces,1.0,1.0,10,280,KES,KES280.00,280.0,lowStock,2.0,True,2,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,400G,400G,400G,400.0,G,False,False,False,False,0.7,False,,False,45.16129032258064,Food Cupboard,Sugar & Home Baking,Baking Ingredients,1.1422222222222222,61.284046692607,1.1422222222222222,1.1422222222222222,Value,1049.7081712062256,988.4241245136186,True,0.4,456.65369649805444,5.215999999999999,2086.3999999999996,1806.3999999999996
237601,5901177153665,Vobro Chocolate Best Wishes 75G,FOOD,DRY,Vibro,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Gifts Chocolates,,pieces,1.0,1.0,10,745,KES,KES745.00,745.0,lowStock,8.0,True,8,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,75G,75G,75G,75.0,G,False,False,False,False,9.933333333333334,False,,False,640.8602150537635,Food Cupboard,Chocolate & Confectionery,Chocolates,3.5,283.8095238095238,3.5,3.5,Premium,388.57142857142856,104.76190476190476,False,0.0,283.8095238095238,9.933333333333334,745.0,0.0
74187,6161101142496,Naturalli Cake Mix 100g,FOOD,DRY,NATURALLI,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Baking Ingredients/Ready Mixes,100g,pieces,1.0,1.0,10,199,KES,KES199.00,199.0,lowStock,5.0,True,5,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,100G,100G,100G,100.0,G,False,False,False,False,1.99,False,,False,128.38709677419357,Food Cupboard,Sugar & Home Baking,Baking Ingredients,1.1422222222222222,174.22178988326849,1.1422222222222222,1.1422222222222222,Premium,1049.7081712062256,875.4863813229572,False,0.0,174.22178988326849,1.99,199.0,0.0
179533,6161103945484,NUVITA CHOCOLATE CREAM PUFFS 50GM,FOOD,DRY,NUVITA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Filled Biscuits/Cream & Chocolate Filled",,pieces,1.0,1.0,10,54,KES,KES54.00,54.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,,50G,50G,50.0,G,False,False,False,False,1.08,False,,False,69.6774193548387,Food Cupboard,"Biscuits, Crackers & Cakes",Filled Biscuits,1.07125,100.81680280046675,1.07125,1.07125,Mainstream,583.4305717619603,482.6137689614936,True,0.6,390.3850641773629,4.182,209.10000000000002,155.10000000000002
245063,8000590317115,Campiello Mattinale Integrale.Biscuits 330g,FOOD,DRY,Campiello,Italy,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Fiber",330g,pieces,1.0,1.0,10,780,KES,KES780.00,780.0,lowStock,2.0,True,2,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,330G,330G,330G,330.0,G,False,False,False,False,2.3636363636363638,False,,False,152.4926686217009,Food Cupboard,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,1.07125,220.64283441179592,1.07125,1.07125,Premium,583.4305717619603,362.78773735016443,False,0.0,220.64283441179592,2.3636363636363638,780.0,0.0
11486,6291003000119,Tiffany Every Day Marie Tea Biscuits 200g,FOOD,DRY,TIFFANY,United Arab Emirates,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Assorted & Tins",200g,pieces,1.0,1.0,10,180,KES,KES180.00,180.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,200G,200G,200G,200.0,G,False,False,False,False,0.9,False,,False,58.06451612903226,Food Cupboard,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,1.07125,84.01400233372229,1.07125,1.07125,Value,583.4305717619603,499.41656942823806,True,0.4,283.7806301050175,3.04,608.0,428.0
65733,6161101061780,Peptang Tomato Ketchup 340 gr,FOOD,DRY,PEPTANG,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Ketchup",340 gr,pieces,1.0,1.0,10,260,KES,KES260.00,260.0,lowStock,9.0,True,9,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,,,340G,340.0,G,False,False,False,False,0.7647058823529411,False,,False,49.3358633776091,Food Cupboard,"Condiments, Dressings & Marinades",Sauces & Condiments,0.7072582159624413,108.12258735125822,0.7072582159624413,0.7072582159624413,Upper-Mainstream,1024.4196843082636,916.2970969570055,True,0.8,841.1602649168626,5.949175083035948,2022.7195282322225,1762.7195282322225
29085,80052487,Ferrero Raffalleo Chocolate 30G,FOOD,DRY,RAFFAELLO,United States,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Kids Chocolates,30g,pieces,1.0,1.0,10,375,KES,KES375.00,375.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,30G,30G,30G,30.0,G,False,False,False,False,12.5,False,,False,806.4516129032259,Food Cupboard,Chocolate & Confectionery,Chocolates,3.5,357.14285714285717,3.5,3.5,Premium,388.57142857142856,31.428571428571388,False,0.0,357.14285714285717,12.5,375.0,0.0
150412,6164004454963,Santa Maria Superior Light Soya Sauce 620ml,FOOD,DRY,SANTA MARIA,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Cooking Ingredients/Cooking Sauces & Pastes/Soya Sauce,620ml,pieces,1.0,1.0,10,295,KES,KES295.00,295.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,620ML,620ML,620ML,620.0,ML,False,False,False,False,0.47580645161290325,False,,False,42.95474910394265,Food Cupboard,Cooking Ingredients,Cooking Sauces & Pastes,1.2533333333333334,37.96328071379547,1.2533333333333334,1.2533333333333334,Value,608.6956521739131,570.7323714601176,True,0.4,266.25622929784254,3.3370780738662935,2068.988405797102,1773.9884057971021
14412,8858135040116,Real Thai Fish Sauce 200ml,FOOD,DRY,REAL THAI,Thailand,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Cooking Ingredients/Cooking Sauces & Pastes/Cooking Sauces,200ml,pieces,1.0,1.0,10,359,KES,KES359.00,359.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,200ML,200ML,200ML,200.0,ML,False,False,False,False,1.795,False,,False,162.0486111111111,Food Cupboard,Cooking Ingredients,Cooking Sauces & Pastes,1.2533333333333334,143.21808510638297,1.2533333333333334,1.2533333333333334,Premium,608.6956521739131,465.4775670675301,False,0.0,143.21808510638297,1.795,359.0,0.0
2141,6947593022283,Pearl River Bridge Superior Light Soya Sauce 600ml,FOOD,DRY,PEARL RIVER BRIDGE,China,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Cooking Ingredients/Cooking Sauces & Pastes/Soya Sauce,600ml,pieces,1.0,1.0,10,350,KES,KES350.00,350.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,600ML,600ML,600ML,600.0,ML,False,False,False,False,0.5833333333333334,False,,False,52.66203703703704,Food Cupboard,Cooking Ingredients,Cooking Sauces & Pastes,1.2533333333333334,46.54255319148936,1.2533333333333334,1.2533333333333334,Value,608.6956521739131,562.1530989824238,True,0.4,271.4037927844589,3.401594202898552,2040.9565217391312,1690.9565217391312
236022,8852646313004,Thai Dancer Peanut Sauce 300Ml,FOOD,DRY,Thai Dancer,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/World Specialities/Thai,,pieces,1.0,1.0,10,595,KES,KES595.00,595.0,lowStock,3.0,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,300ML,300ML,300ML,300.0,ML,False,False,False,False,1.9833333333333334,False,,False,179.05092592592592,Food Cupboard,World Specialities,Thai,0.8576938775510203,231.2402344524552,0.8576938775510203,0.8576938775510203,Premium,470.68942961800104,239.44919516554583,False,0.0,231.2402344524552,1.9833333333333334,595.0,0.0
235931,6223000492406,Bake Rolz Olive Snack 50g,FOOD,DRY,Bake Rolz,Egypt,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Tortilla & Nacho/Baked Nachos",50g,pieces,1.0,1.0,10,60,KES,KES60.00,60.0,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,50G,50G,50G,50.0,G,False,False,False,False,1.2,False,,False,77.41935483870968,Food Cupboard,"Chips, Dips & Snacks",Tortilla & Nacho,1.3603896103896105,88.21002386634844,1.3603896103896105,1.3603896103896105,Value,619.5704057279236,531.3603818615751,True,0.4,300.7541766109785,4.091428571428572,204.57142857142858,144.57142857142858
207275,735745036556,Josh Coconut Cookies 65g,FOOD,DRY,,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Butter Cookies",,pieces,1.0,1.0,10,83,KES,KES83.00,83.0,lowStock,7.0,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,65G,65G,65G,65.0,G,False,False,False,False,1.2769230769230768,False,,False,82.38213399503721,Food Cupboard,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,1.07125,119.19935373844356,1.07125,1.07125,Upper-Mainstream,583.4305717619603,464.23121802351676,True,0.8,490.584328157257,5.255384615384616,341.6000000000001,258.6000000000001
14400,8858135000042,Real Thai Coconut Cream 400ml,FOOD,DRY,REAL THAI,Thailand,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Coconut Cream",400ml,pieces,1.0,1.0,10,425,KES,KES425.00,425.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,400ML,400ML,400ML,400.0,ML,False,False,False,False,1.0625,False,,False,95.92013888888889,Food Cupboard,"Tins, Jars & Packets",Coconut Cream,0.876,121.28995433789956,0.876,0.876,Premium,974.4196428571428,853.1296885192432,False,0.0,121.28995433789956,1.0625,425.0,0.0
66434,6161112740117,Jimcy Masala Peanuts 50g,FOOD,DRY,JIMCY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Peanuts",50g,pieces,1.0,1.0,24,40,KES,KES40.00,40.0,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,50G,50G,50G,50.0,G,False,False,False,False,0.8,False,,False,51.61290322580645,Food Cupboard,"Nuts, Dates & Dried Fruits",Nuts & Seeds,1.8265714285714285,43.79790395745347,1.8265714285714285,1.8265714285714285,Value,765.9158454559675,722.117941498514,True,0.4,332.64508055685906,6.076,303.79999999999995,263.79999999999995
11453,717273504585,American Creamy Ceaser Dressin267Ml,FOOD,DRY,AMERICAN GARDEN,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Salad Dressings & Vinaigrettes/Salad Dressings",,pieces,1.0,1.0,10,729,KES,KES729.00,729.0,lowStock,3.0,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,267ML,267ML,267ML,267.0,ML,False,False,False,False,2.730337078651685,False,,False,246.4887640449438,Food Cupboard,"Condiments, Dressings & Marinades",Salad Dressings & Vinaigrettes,1.0558823529411765,258.5834559168727,1.0558823529411765,1.0558823529411765,Premium,1024.4196843082636,765.8362283913909,False,0.0,258.5834559168727,2.730337078651685,728.9999999999999,0.0
8723,6161100770188,Green Forest Unpeeled Peanuts 100g,FOOD,DRY,GREENFOREST,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Peanuts",100g,pieces,1.0,1.0,24,96,KES,KES96.00,96.0,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,100G,100G,100G,100.0,G,False,False,False,False,0.96,False,,False,61.93548387096774,Food Cupboard,"Nuts, Dates & Dried Fruits",Nuts & Seeds,1.8265714285714285,52.55748474894416,1.8265714285714285,1.8265714285714285,Value,765.9158454559675,713.3583607070234,True,0.4,337.9008290317535,6.172000000000001,617.2,521.2
101429,6164000272561,Cr Soft And Crispy Chevdo 250G,FOOD,DRY,C&R,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips, Dips & Snacks",250g,pieces,1.0,1.0,10,297,KES,KES297.00,297.0,lowStock,8.0,True,8,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,250G,250G,250G,250.0,G,False,False,False,False,1.188,False,,False,76.64516129032258,Food Cupboard,"Chips, Dips & Snacks","Chips, Dips & Snacks",1.3603896103896105,87.32792362768495,1.3603896103896105,1.3603896103896105,Value,619.5704057279236,532.2424821002386,True,0.4,300.2249164677804,4.0842285714285715,1021.0571428571429,724.0571428571429
236990,6291014101485,Best Cashews Pouch 13G,FOOD,DRY,BEST,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Cashew",,pieces,1.0,1.0,10,130,KES,KES130.00,130.0,lowStock,9.0,True,9,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,13G,13G,13G,13.0,G,False,False,False,False,10.0,False,,False,645.1612903225806,Food Cupboard,"Nuts, Dates & Dried Fruits",Nuts & Seeds,1.8265714285714285,547.4737994681683,1.8265714285714285,1.8265714285714285,Premium,765.9158454559675,218.44204598779925,False,0.0,547.4737994681683,10.0,130.0,0.0
36553,6164003401012,Milyas Caramel Flavoured Popcorn 60G,FOOD,DRY,MILYA'S,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Pop Corn",60g,pieces,1.0,1.0,10,141,KES,KES141.00,141.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,60G,60G,60G,60.0,G,False,False,False,False,2.35,False,,False,151.61290322580646,Food Cupboard,"Chips, Dips & Snacks",Pop Corn,1.3603896103896105,172.74463007159903,1.3603896103896105,1.3603896103896105,Premium,619.5704057279236,446.82577565632454,False,0.0,172.74463007159903,2.35,141.0,0.0
37014,6008677002697,Clovers Chocolate Essence 50ml,FOOD,DRY,CLOVERS,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Baking Ingredients/Food Colouring & Essences,50ml,pieces,1.0,1.0,10,72,KES,KES72.00,72.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,50ML,50ML,50ML,50.0,ML,False,False,False,False,1.44,False,,False,129.99999999999997,Food Cupboard,Sugar & Home Baking,Baking Ingredients,1.746,82.4742268041237,1.746,1.746,Value,1049.7081712062256,967.233944402102,True,0.4,469.3678045649645,8.19516186770428,409.758093385214,337.758093385214
39624,6161101140225,Naturalli Dried Diced Pineapple 100g,FOOD,DRY,NATURALLI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Dried Fruits",100g,pieces,1.0,1.0,10,299,KES,KES299.00,299.0,lowStock,8.0,True,8,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,100G,100G,100G,100.0,G,False,False,False,False,2.99,False,,False,192.90322580645162,Food Cupboard,"Nuts, Dates & Dried Fruits",Dried Fruits,1.8265714285714285,163.69466604098236,1.8265714285714285,1.8265714285714285,Premium,765.9158454559675,602.2211794149852,False,0.0,163.69466604098236,2.99,299.0,0.0
21722,6161103940380,NuVita Choco Biscuits 75g,FOOD,DRY,NUVITA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Assorted & Tins",75g,pieces,1.0,1.0,10,20,KES,KES20.00,20.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,75G,75G,75G,75.0,G,False,False,False,False,0.26666666666666666,False,,False,17.204301075268816,Food Cupboard,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,1.07125,24.893037728510308,1.07125,1.07125,Value,583.4305717619603,558.53753403345,True,0.4,248.30805134189032,2.6599999999999997,199.49999999999997,179.49999999999997
159809,6161114160180,Norda Cribaz Barbeque Potato Crisps 95G,FOOD,DRY,Norda:Cribaz,KENYA,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",95G,pieces,1.0,1.0,10,110,KES,KES110.00,110.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,95G,95G,95G,95.0,G,False,False,False,False,1.1578947368421053,False,,False,74.70288624787777,Food Cupboard,"Chips, Dips & Snacks",Chips,1.3603896103896105,85.11493530963446,1.3603896103896105,1.3603896103896105,Value,619.5704057279236,534.4554704182891,True,0.4,298.8971234769501,4.066165413533835,386.2857142857144,276.2857142857144
66551,8901719104015,Hide&Seek Chocolate Jar Biscuit 22G,FOOD,DRY,PARLE,India,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Filled Biscuits/Cream & Chocolate Filled",22G,pieces,1.0,1.0,10,35,KES,KES35.00,35.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,22G,22G,22G,22.0,G,False,False,False,False,1.5909090909090908,False,,False,102.63929618768329,Food Cupboard,"Biscuits, Crackers & Cakes",Filled Biscuits,1.07125,148.50960008486263,1.07125,1.07125,Premium,583.4305717619603,434.92097167709767,False,0.0,148.50960008486263,1.5909090909090908,35.0,0.0
190172,6224007719244,GIARDINO MUSTARD SAUCE PET 300G,FOOD,DRY,Giardino,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Mustard",,pieces,1.0,1.0,10,279,KES,KES279.00,279.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,300G,300G,300G,300.0,G,False,False,False,False,0.93,False,,False,60.0,Food Cupboard,"Condiments, Dressings & Marinades",Sauces & Condiments,0.7072582159624413,131.49370046333792,0.7072582159624413,0.7072582159624413,Premium,1024.4196843082636,892.9259838449257,False,0.0,131.49370046333792,0.93,279.0,0.0
66437,6161112740162,Jimcy Skinned Peanuts 100g,FOOD,DRY,JIMCY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Peanuts",100g,pieces,1.0,1.0,24,75,KES,KES75.00,75.0,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,100G,100G,100G,100.0,G,False,False,False,False,0.75,False,,False,48.387096774193544,Food Cupboard,"Nuts, Dates & Dried Fruits",Nuts & Seeds,1.8265714285714285,41.060534960112626,1.8265714285714285,1.8265714285714285,Value,765.9158454559675,724.855310495855,True,0.4,331.00265915845466,6.046000000000001,604.6000000000001,529.6000000000001
152096,6164000072796,Krackles Cheese Curls Snacks 75g,FOOD,DRY,KRACKLES,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",75g,pieces,1.0,1.0,10,90,KES,KES90.00,90.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,75G,75G,75G,75.0,G,False,False,False,False,1.2,False,,False,77.41935483870968,Food Cupboard,"Chips, Dips & Snacks",Chips,1.3603896103896105,88.21002386634844,1.3603896103896105,1.3603896103896105,Value,619.5704057279236,531.3603818615751,True,0.4,300.7541766109785,4.091428571428572,306.8571428571429,216.8571428571429
109748,6161112740391,Jimcy Chevda 50G,FOOD,DRY,JIMCY,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips, Dips & Snacks",50g,pieces,1.0,1.0,10,53,KES,KES53.00,53.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,50G,50G,50G,50.0,G,False,False,False,False,1.06,False,,False,68.38709677419355,Food Cupboard,"Chips, Dips & Snacks","Chips, Dips & Snacks",1.3603896103896105,77.91885441527447,1.3603896103896105,1.3603896103896105,Value,619.5704057279236,541.6515513126491,True,0.4,294.5794749403341,4.007428571428571,200.37142857142857,147.37142857142857
21746,6161103942742,NuVita Salty Crackers 48 gr,FOOD,DRY,NUVITA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Crackers & Crispbread/Crackers",48 gr,pieces,1.0,1.0,10,45,KES,KES45.00,45.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,,,48G,48.0,G,False,False,False,False,0.9375,False,,False,60.483870967741936,Food Cupboard,"Biscuits, Crackers & Cakes",Crackers & Crispbread,1.07125,87.51458576429405,1.07125,1.07125,Value,583.4305717619603,495.91598599766627,True,0.4,285.88098016336056,3.0625,147.0,102.0
24677,8850344000103,Suree Pad Thai Sauce 295ml,FOOD,DRY,SUREE,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Hot Sauces",295ml,pieces,1.0,1.0,10,575,KES,KES575.00,575.0,lowStock,3.0,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,295ML,295ML,295ML,295.0,ML,False,False,False,False,1.9491525423728813,False,,False,175.96516007532955,Food Cupboard,"Condiments, Dressings & Marinades",Sauces & Condiments,1.0558823529411765,184.59940512723668,1.0558823529411765,1.0558823529411765,Premium,1024.4196843082636,839.820279181027,False,0.0,184.59940512723668,1.9491525423728813,575.0,0.0
197574,6161107151317,Brookside Full Cream Milk Powder 15G,FOOD,DRY,BROOKSIDE,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Powdered Milk",15g,pieces,1.0,1.0,10,23,KES,KES23.00,23.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,15G,15G,15G,15.0,G,False,False,False,False,1.5333333333333334,False,,False,98.9247311827957,Food Cupboard,"Tins, Jars & Packets",Powdered Milk,1.2173913043478262,125.95238095238095,1.2173913043478262,1.2173913043478262,Premium,974.4196428571428,848.4672619047618,False,0.0,125.95238095238095,1.5333333333333334,23.0,0.0
212892,735745036600,Josh Mango Chocolate Cookies 85g,FOOD,DRY,,United States,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Butter Cookies",85g,pieces,1.0,1.0,10,125,KES,KES125.00,125.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,85G,85G,85G,85.0,G,False,False,False,False,1.4705882352941178,False,,False,94.87666034155599,Food Cupboard,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,1.07125,137.2777815910495,1.07125,1.07125,Premium,583.4305717619603,446.15279017091086,False,0.0,137.2777815910495,1.4705882352941178,125.00000000000001,1.4210854715202004e-14
105685,9002975394987,Haribo Happy Cola Halal Candy 80g,FOOD,DRY,HARIBO,Turkey,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Candy/Fruit Sweet,80g,pieces,1.0,1.0,10,210,KES,KES210.00,210.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,80G,80G,80G,80.0,G,False,False,False,False,2.625,False,,False,169.35483870967744,Food Cupboard,Chocolate & Confectionery,Candy,3.5,75.0,3.5,3.5,Value,388.57142857142856,313.57142857142856,True,0.4,200.42857142857144,7.015000000000001,561.2,351.20000000000005
